REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,class
-1.4889851,-0.19316079,0.0,-0.4089574,-0.24676625,-0.047128182,0.14052878,0.12942423,-0.1565509,-0.4765387,-0.4712553,-0.5806746,-0.66497743,1.316575,-0.61058277,-0.43051797,-0.50161,-0.36609873,-0.0018061759,0.0
0.25659975,-1.5575364,0.0,-0.32090163,-0.24737464,1.0357388,-0.03506436,-0.47218636,-0.13604465,0.16970262,0.08576257,0.4089216,0.28683543,-0.5939963,0.7830814,-0.835692,0.31118864,-0.50338167,-0.39604533,1.0
0.2574505,1.2503588,0.0,-0.31185657,-0.14961632,1.8253714,0.022767216,1.0857741,0.080207124,0.4102767,0.3388769,0.38185936,0.27663907,-0.25466233,0.5538664,-0.7373924,0.49255082,-0.72430736,-0.41071105,4.0
-1.236464,0.26549107,0.0,-0.40516478,-0.23203392,-0.014769634,-0.1315799,-0.44797114,-0.25018877,-0.93449765,-0.8640674,-0.9060576,-0.91643906,0.55435044,-0.5647678,0.46304893,-0.949531,1.7313672,-0.5510692,2.0
-0.09576197,0.98150724,0.0,-0.3078151,-0.10685209,0.12663426,-0.08934616,1.9359908,0.3712527,-0.1601808,-0.21743944,-0.17918693,-0.2451044,0.2710428,-0.18206151,-0.12792702,-0.12348132,-0.80857587,-0.55006105,4.0
1.6226873,0.9861425,0.0,-0.42591685,4.315702,-0.17248625,-0.17769569,0.2544397,-0.02358732,0.41788176,0.3474102,0.57005763,0.4246845,-0.67618114,0.9930899,-1.2638872,0.440719,-0.5917679,-0.4073381,4.0
-0.41086525,0.03370249,0.0,-0.40046388,-0.26376322,-0.6518458,-0.09993538,-0.54447085,-0.139321,-0.9455826,-1.0278412,-0.9997604,-0.9678633,1.0805494,-0.95660937,0.5629484,-0.9756305,2.5437684,-0.541221,2.0
1.118662,-0.56490374,0.0,-0.41545266,-0.1737017,0.28222588,-0.0079656355,0.27610156,0.0041628643,-0.75628763,-0.9128628,-0.7800802,-0.89449763,0.11592121,-0.40677416,0.39569345,-0.69710475,1.4878772,-0.6710937,2.0
-0.8880881,-1.91079,0.0,-0.39275,-0.28718892,-0.12156951,-0.082819015,-0.23383501,-0.19894144,2.3448715,2.498431,2.3239293,2.5307438,-1.1791904,0.80320174,-0.16487415,2.3205712,-1.3141861,-0.6255509,5.0
-0.77486575,1.4405922,0.0,-0.3338203,-0.1909813,-0.23475765,-0.13414332,-0.39157698,0.009093536,-0.8391692,-0.68059397,-0.89772844,-0.56074774,0.7460781,-1.4378924,1.6812551,-0.8769948,0.5834448,2.2667255,3.0
-1.3992412,1.638651,0.0,-0.37532178,-0.15652636,-0.061129272,-0.19196528,-0.14354339,-0.21258068,-0.6987652,-0.6156957,-0.7595268,-0.43812114,0.5865204,-1.2532926,1.7688748,-0.61607766,-0.08464137,2.2365584,3.0
-0.4139149,0.17021483,0.0,-0.27965736,-0.21532032,-0.5774904,-0.11416189,-0.3441187,-0.14888772,-1.0041261,-0.8806176,-0.80348885,-0.93096644,0.7751597,-0.52750105,0.26955974,-0.93318343,1.9566907,-0.36696675,6.0
-0.8079727,-1.0062904,0.0,-0.31555957,-0.21146482,-0.03184314,-0.1048979,0.0402696,-0.080384806,-0.28361428,-0.23112261,-0.41521057,-0.62454295,0.92845243,-0.10138242,-0.6489963,-0.42085654,0.09701416,-0.110998005,0.0
0.37554312,1.0813569,0.0,2.3130329,-0.2721699,0.35361406,-0.03646653,0.9447016,-0.003618028,0.021130122,0.22827356,0.12905335,0.10871874,0.4241199,-0.039057124,-0.63451415,-0.0909628,-0.7057862,-0.2129711,4.0
-0.5959906,1.2882236,0.0,-0.39996234,-0.2955741,-0.07336824,-0.14491738,-0.20286179,-0.1488047,-0.53708845,-0.66401184,-0.7552113,-0.39509732,0.5157919,-1.5427986,2.1523645,-0.6192403,-0.0807223,2.258826,3.0
-0.5786757,0.5672062,0.0,-0.41837475,-0.23069255,0.4566041,-0.17056994,-0.23463714,-0.07685625,-0.41965482,-0.45793924,-0.34837475,-0.5634904,0.0592842,0.14930879,-0.1584833,-0.37427244,-0.008432321,-0.5908987,1.0
1.0335288,1.9265043,0.0,2.3177335,-0.19537188,-0.44314387,-0.1831411,-0.11779192,0.030145539,-0.5750035,-0.71910983,-0.55267054,-0.5701647,0.12435776,-1.441297,1.8001564,-0.59057295,-0.026694397,2.2499528,3.0
-0.93765754,-0.30192497,0.0,-0.36212772,-0.23032512,-0.37069875,-0.15725794,-0.49009332,-0.054216772,-0.86814606,-0.99426496,-0.84046555,-0.89981765,0.522942,-0.631078,0.39472058,-0.873913,2.180863,-0.59177864,2.0
1.0711961,0.15713489,0.0,-0.3646958,-0.25151446,-0.65553707,-0.09286209,-0.5808853,-0.18866093,-0.95888984,-0.9000481,-1.0093182,-0.9538079,0.99855906,-0.8811563,0.6392345,-1.0308121,2.5829027,-0.3928186,6.0
-0.82765365,-1.002595,0.0,-0.32585046,-0.28142148,-0.139432,-0.0891722,-0.22111316,-0.21757697,2.4332345,2.2651591,2.1117532,2.4253082,-1.4663154,1.2764328,-0.4824024,2.2156532,-1.0904869,-0.59791434,5.0
-1.2641428,0.1771476,0.0,-0.41049564,-0.12997189,-0.62463087,-0.22893205,-0.55356073,-0.20895799,-0.9125925,-1.0019054,-1.1083459,-1.0444914,1.0452316,-1.1735148,0.805939,-1.019303,-1.2374922,-0.41899943,2.0
0.5073883,1.957033,0.0,2.3506944,-0.20450054,0.22365536,0.03212293,-0.06949019,-0.14929503,-0.66096556,-0.73462456,-0.68495667,-0.38463318,0.5312416,-1.6875201,2.0666015,-0.63821983,0.18736987,2.1949453,3.0
